[2019-07-03 09:34:24] main.ERROR: Error: Application is not installed yet.  [] []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_replica_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_replica_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_replica_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_eav_decimal_replica_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp92d74e2d_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp92d74e2d_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp92d74e2d_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product__temp92d74e2d_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price853e4718_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price853e4718_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price853e4718_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price853e4718_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__temp8abde7bc_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__temp8abde7bc_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__temp8abde7bc_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price__temp8abde7bc_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website645f37a2_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website645f37a2_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website645f37a2_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website645f37a2_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp54a616f8_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp54a616f8_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp54a616f8_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website__temp54a616f8_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product43da6ccb_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price853e4718_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price853e4718_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price853e4718_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_product_price853e4718_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website645f37a2_1"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website645f37a2_2"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website645f37a2_3"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalogrule_group_website645f37a2_4"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"tags":["cat_c","FPC"],"mode":"matchingTag"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"tags":["cat_p","FPC"],"mode":"matchingTag"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"tags":["BLOCK_HTML","FPC"],"mode":"matchingTag"}} []
[2019-07-06 17:33:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"tags":["cat_c","cat_p","BLOCK_HTML"],"mode":"matchingAnyTag"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_1"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_2"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_3"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_4"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_outdated_1"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_outdated_2"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_outdated_3"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_outdated_4"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_replica_1"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_replica_2"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_replica_3"}} []
[2019-07-06 17:33:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_cataloginventory_stock_status_replica_4"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_1"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_2"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_3"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_4"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_outdated_1"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_outdated_2"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_outdated_3"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_outdated_4"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_replica_1"}} []
[2019-07-06 17:33:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://192.168.10.10/dev_env/admin/reindexdata/indexer/massReindexData/key/09c5a7bb3488adb64c9d7236849a99a4a2c70fd4849f79c3a1c0d25fcd31b72b/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_catalog_product_index_price_replica_2"}} []
